id,category,value,timestamp
90590,Clothing,770.07,2023-03-04 21:49:00
90591,Food,509.84,2023-03-04 21:50:00
90592,Books,433.15,2023-03-04 21:51:00
90593,Furniture,694.51,2023-03-04 21:52:00
90594,Food,645.11,2023-03-04 21:53:00
90595,Furniture,216.71,2023-03-04 21:54:00
90596,Food,717.02,2023-03-04 21:55:00
90597,Clothing,719.58,2023-03-04 21:56:00
90598,Electronics,685.23,2023-03-04 21:57:00
90599,Furniture,771.45,2023-03-04 21:58:00
90600,Electronics,642.19,2023-03-04 21:59:00
90601,Electronics,69.95,2023-03-04 22:00:00
90602,Books,575.53,2023-03-04 22:01:00
90603,Books,686.1,2023-03-04 22:02:00
90604,Clothing,283.75,2023-03-04 22:03:00
90605,Food,790.64,2023-03-04 22:04:00
90606,Clothing,866.53,2023-03-04 22:05:00
90607,Food,629.03,2023-03-04 22:06:00
90608,Books,211.9,2023-03-04 22:07:00
90609,Clothing,386.6,2023-03-04 22:08:00
90610,Food,498.15,2023-03-04 22:09:00
90611,Books,834.36,2023-03-04 22:10:00
90612,Food,658.61,2023-03-04 22:11:00
90613,Clothing,338.14,2023-03-04 22:12:00
90614,Furniture,339.08,2023-03-04 22:13:00
90615,Furniture,438.07,2023-03-04 22:14:00
90616,Clothing,816.85,2023-03-04 22:15:00
90617,Electronics,678.25,2023-03-04 22:16:00
90618,Furniture,624.56,2023-03-04 22:17:00
90619,Furniture,609.9,2023-03-04 22:18:00
90620,Furniture,727.19,2023-03-04 22:19:00
90621,Electronics,99.6,2023-03-04 22:20:00
90622,Books,994.11,2023-03-04 22:21:00
90623,Books,46.98,2023-03-04 22:22:00
90624,Electronics,308.96,2023-03-04 22:23:00
90625,Electronics,186.82,2023-03-04 22:24:00
90626,Clothing,68.24,2023-03-04 22:25:00
90627,Clothing,760.33,2023-03-04 22:26:00
90628,Clothing,971.95,2023-03-04 22:27:00
90629,Books,141.26,2023-03-04 22:28:00
90630,Food,979.35,2023-03-04 22:29:00
90631,Furniture,387.46,2023-03-04 22:30:00
90632,Clothing,214.27,2023-03-04 22:31:00
90633,Furniture,674.89,2023-03-04 22:32:00
90634,Electronics,811.44,2023-03-04 22:33:00
90635,Books,965.93,2023-03-04 22:34:00
90636,Clothing,417.1,2023-03-04 22:35:00
90637,Food,969.52,2023-03-04 22:36:00
90638,Books,87.02,2023-03-04 22:37:00
90639,Electronics,659.48,2023-03-04 22:38:00
90640,Furniture,666.47,2023-03-04 22:39:00
90641,Books,388.66,2023-03-04 22:40:00
90642,Furniture,758.37,2023-03-04 22:41:00
90643,Clothing,334.05,2023-03-04 22:42:00
90644,Electronics,568.86,2023-03-04 22:43:00
90645,Food,56.43,2023-03-04 22:44:00
90646,Books,453.13,2023-03-04 22:45:00
90647,Furniture,449.68,2023-03-04 22:46:00
90648,Electronics,698.42,2023-03-04 22:47:00
90649,Electronics,477.15,2023-03-04 22:48:00
90650,Clothing,484.29,2023-03-04 22:49:00
90651,Books,921.51,2023-03-04 22:50:00
90652,Clothing,834.27,2023-03-04 22:51:00
90653,Clothing,456.57,2023-03-04 22:52:00
90654,Clothing,144.28,2023-03-04 22:53:00
90655,Electronics,331.37,2023-03-04 22:54:00
90656,Furniture,632.53,2023-03-04 22:55:00
90657,Furniture,110.54,2023-03-04 22:56:00
90658,Food,227.93,2023-03-04 22:57:00
90659,Food,517.32,2023-03-04 22:58:00
90660,Furniture,203.01,2023-03-04 22:59:00
90661,Clothing,378.94,2023-03-04 23:00:00
90662,Electronics,161.26,2023-03-04 23:01:00
90663,Clothing,709.54,2023-03-04 23:02:00
90664,Clothing,862.8,2023-03-04 23:03:00
90665,Clothing,47.38,2023-03-04 23:04:00
90666,Books,375.77,2023-03-04 23:05:00
90667,Books,807.29,2023-03-04 23:06:00
90668,Clothing,306.34,2023-03-04 23:07:00
90669,Food,769.4,2023-03-04 23:08:00
90670,Food,529.55,2023-03-04 23:09:00
90671,Furniture,320.32,2023-03-04 23:10:00
90672,Electronics,81.44,2023-03-04 23:11:00
90673,Books,668.03,2023-03-04 23:12:00
90674,Clothing,441.86,2023-03-04 23:13:00
90675,Books,411.07,2023-03-04 23:14:00
90676,Furniture,596.18,2023-03-04 23:15:00
90677,Food,398.75,2023-03-04 23:16:00
90678,Food,643.94,2023-03-04 23:17:00
90679,Electronics,798.77,2023-03-04 23:18:00
90680,Electronics,719.95,2023-03-04 23:19:00
90681,Furniture,492.75,2023-03-04 23:20:00
90682,Electronics,467.12,2023-03-04 23:21:00
90683,Furniture,590.93,2023-03-04 23:22:00
90684,Books,20.5,2023-03-04 23:23:00
90685,Clothing,586.23,2023-03-04 23:24:00
90686,Food,796.84,2023-03-04 23:25:00
90687,Clothing,819.05,2023-03-04 23:26:00
90688,Books,408.7,2023-03-04 23:27:00
90689,Electronics,345.85,2023-03-04 23:28:00
90690,Food,454.06,2023-03-04 23:29:00
90691,Electronics,177.78,2023-03-04 23:30:00
90692,Clothing,816.38,2023-03-04 23:31:00
90693,Electronics,22.33,2023-03-04 23:32:00
90694,Furniture,249.86,2023-03-04 23:33:00
90695,Clothing,462.45,2023-03-04 23:34:00
90696,Electronics,251.9,2023-03-04 23:35:00
90697,Clothing,213.01,2023-03-04 23:36:00
90698,Electronics,756.62,2023-03-04 23:37:00
90699,Electronics,576.88,2023-03-04 23:38:00
90700,Clothing,619.63,2023-03-04 23:39:00
90701,Books,220.59,2023-03-04 23:40:00
90702,Clothing,847.22,2023-03-04 23:41:00
90703,Food,26.42,2023-03-04 23:42:00
90704,Food,545.11,2023-03-04 23:43:00
90705,Books,957.18,2023-03-04 23:44:00
90706,Electronics,962.24,2023-03-04 23:45:00
90707,Clothing,385.55,2023-03-04 23:46:00
90708,Electronics,56.02,2023-03-04 23:47:00
90709,Electronics,934.46,2023-03-04 23:48:00
90710,Food,254.53,2023-03-04 23:49:00
90711,Clothing,89.5,2023-03-04 23:50:00
90712,Furniture,44.15,2023-03-04 23:51:00
90713,Food,199.03,2023-03-04 23:52:00
90714,Electronics,665.48,2023-03-04 23:53:00
90715,Electronics,226.28,2023-03-04 23:54:00
90716,Furniture,590.37,2023-03-04 23:55:00
90717,Electronics,718.7,2023-03-04 23:56:00
90718,Books,258.34,2023-03-04 23:57:00
90719,Furniture,329.52,2023-03-04 23:58:00
90720,Electronics,379.23,2023-03-04 23:59:00
90721,Food,171.6,2023-03-05 00:00:00
90722,Food,302.1,2023-03-05 00:01:00
90723,Books,686.7,2023-03-05 00:02:00
90724,Furniture,742.21,2023-03-05 00:03:00
90725,Furniture,762.64,2023-03-05 00:04:00
90726,Electronics,307.08,2023-03-05 00:05:00
90727,Electronics,399.88,2023-03-05 00:06:00
90728,Clothing,222.97,2023-03-05 00:07:00
90729,Books,954.26,2023-03-05 00:08:00
90730,Furniture,658.81,2023-03-05 00:09:00
90731,Electronics,952.87,2023-03-05 00:10:00
90732,Furniture,258.75,2023-03-05 00:11:00
90733,Books,62.58,2023-03-05 00:12:00
90734,Food,480.8,2023-03-05 00:13:00
90735,Books,175.68,2023-03-05 00:14:00
90736,Furniture,750.12,2023-03-05 00:15:00
90737,Electronics,434.88,2023-03-05 00:16:00
90738,Furniture,560.32,2023-03-05 00:17:00
90739,Clothing,535.97,2023-03-05 00:18:00
90740,Books,490.42,2023-03-05 00:19:00
90741,Clothing,430.59,2023-03-05 00:20:00
90742,Furniture,142.69,2023-03-05 00:21:00
90743,Furniture,438.6,2023-03-05 00:22:00
90744,Clothing,40.67,2023-03-05 00:23:00
90745,Electronics,192.51,2023-03-05 00:24:00
90746,Electronics,55.17,2023-03-05 00:25:00
90747,Books,495.7,2023-03-05 00:26:00
90748,Clothing,385.61,2023-03-05 00:27:00
90749,Books,702.83,2023-03-05 00:28:00
90750,Books,218.4,2023-03-05 00:29:00
90751,Food,540.91,2023-03-05 00:30:00
90752,Books,41.51,2023-03-05 00:31:00
90753,Books,104.07,2023-03-05 00:32:00
90754,Food,245.4,2023-03-05 00:33:00
90755,Books,350.75,2023-03-05 00:34:00
90756,Books,921.11,2023-03-05 00:35:00
90757,Books,751.39,2023-03-05 00:36:00
90758,Clothing,378.46,2023-03-05 00:37:00
90759,Food,757.88,2023-03-05 00:38:00
90760,Electronics,429.04,2023-03-05 00:39:00
90761,Books,86.33,2023-03-05 00:40:00
90762,Clothing,15.26,2023-03-05 00:41:00
90763,Clothing,514.73,2023-03-05 00:42:00
90764,Clothing,492.56,2023-03-05 00:43:00
90765,Food,859.79,2023-03-05 00:44:00
90766,Food,194.61,2023-03-05 00:45:00
90767,Furniture,152.01,2023-03-05 00:46:00
90768,Books,517.01,2023-03-05 00:47:00
90769,Electronics,732.13,2023-03-05 00:48:00
90770,Electronics,120.24,2023-03-05 00:49:00
90771,Furniture,942.19,2023-03-05 00:50:00
90772,Electronics,212.23,2023-03-05 00:51:00
90773,Books,306.09,2023-03-05 00:52:00
90774,Electronics,436.53,2023-03-05 00:53:00
90775,Books,524.19,2023-03-05 00:54:00
90776,Food,715.74,2023-03-05 00:55:00
90777,Food,576.22,2023-03-05 00:56:00
90778,Books,629.98,2023-03-05 00:57:00
90779,Books,733.78,2023-03-05 00:58:00
90780,Food,558.14,2023-03-05 00:59:00
90781,Books,161.72,2023-03-05 01:00:00
90782,Furniture,115.16,2023-03-05 01:01:00
90783,Food,858.79,2023-03-05 01:02:00
90784,Electronics,837.1,2023-03-05 01:03:00
90785,Food,519.8,2023-03-05 01:04:00
90786,Electronics,178.6,2023-03-05 01:05:00
90787,Electronics,11.42,2023-03-05 01:06:00
90788,Furniture,437.08,2023-03-05 01:07:00
90789,Food,867.21,2023-03-05 01:08:00
90790,Food,346.08,2023-03-05 01:09:00
90791,Furniture,336.17,2023-03-05 01:10:00
90792,Food,561.41,2023-03-05 01:11:00
90793,Electronics,455.14,2023-03-05 01:12:00
90794,Books,46.93,2023-03-05 01:13:00
90795,Furniture,479.57,2023-03-05 01:14:00
90796,Furniture,815.82,2023-03-05 01:15:00
90797,Books,431.46,2023-03-05 01:16:00
90798,Electronics,353.94,2023-03-05 01:17:00
90799,Books,154.09,2023-03-05 01:18:00
90800,Food,714.84,2023-03-05 01:19:00
90801,Books,226.43,2023-03-05 01:20:00
90802,Furniture,256.93,2023-03-05 01:21:00
90803,Clothing,901.15,2023-03-05 01:22:00
90804,Food,262.53,2023-03-05 01:23:00
90805,Books,929.44,2023-03-05 01:24:00
90806,Books,915.89,2023-03-05 01:25:00
90807,Electronics,989.89,2023-03-05 01:26:00
90808,Food,859.36,2023-03-05 01:27:00
90809,Electronics,121.28,2023-03-05 01:28:00
90810,Furniture,675.41,2023-03-05 01:29:00
90811,Furniture,103.3,2023-03-05 01:30:00
90812,Electronics,609.73,2023-03-05 01:31:00
90813,Food,325.27,2023-03-05 01:32:00
90814,Electronics,25.63,2023-03-05 01:33:00
90815,Electronics,271.67,2023-03-05 01:34:00
90816,Food,153.82,2023-03-05 01:35:00
90817,Furniture,453.39,2023-03-05 01:36:00
90818,Clothing,906.83,2023-03-05 01:37:00
90819,Electronics,413.12,2023-03-05 01:38:00
90820,Electronics,454.16,2023-03-05 01:39:00
90821,Books,354.74,2023-03-05 01:40:00
90822,Food,218.39,2023-03-05 01:41:00
90823,Books,904.2,2023-03-05 01:42:00
90824,Furniture,963.01,2023-03-05 01:43:00
90825,Books,400.05,2023-03-05 01:44:00
90826,Food,835.54,2023-03-05 01:45:00
90827,Electronics,263.56,2023-03-05 01:46:00
90828,Electronics,140.92,2023-03-05 01:47:00
90829,Clothing,359.87,2023-03-05 01:48:00
90830,Furniture,472.51,2023-03-05 01:49:00
90831,Electronics,878.69,2023-03-05 01:50:00
90832,Books,284.67,2023-03-05 01:51:00
90833,Clothing,850.8,2023-03-05 01:52:00
90834,Clothing,204.9,2023-03-05 01:53:00
90835,Furniture,280.89,2023-03-05 01:54:00
90836,Clothing,903.45,2023-03-05 01:55:00
90837,Food,747.58,2023-03-05 01:56:00
90838,Books,657.57,2023-03-05 01:57:00
90839,Clothing,276.59,2023-03-05 01:58:00
90840,Electronics,934.62,2023-03-05 01:59:00
90841,Books,75.04,2023-03-05 02:00:00
90842,Furniture,284.06,2023-03-05 02:01:00
90843,Clothing,723.7,2023-03-05 02:02:00
90844,Books,189.27,2023-03-05 02:03:00
90845,Electronics,355.53,2023-03-05 02:04:00
90846,Clothing,744.64,2023-03-05 02:05:00
90847,Furniture,414.06,2023-03-05 02:06:00
90848,Furniture,857.14,2023-03-05 02:07:00
90849,Furniture,579.72,2023-03-05 02:08:00
90850,Clothing,972.36,2023-03-05 02:09:00
90851,Clothing,647.47,2023-03-05 02:10:00
90852,Clothing,718.8,2023-03-05 02:11:00
90853,Electronics,842.38,2023-03-05 02:12:00
90854,Furniture,736.83,2023-03-05 02:13:00
90855,Books,788.37,2023-03-05 02:14:00
90856,Books,600.36,2023-03-05 02:15:00
90857,Clothing,237.1,2023-03-05 02:16:00
90858,Furniture,472.53,2023-03-05 02:17:00
90859,Furniture,962.69,2023-03-05 02:18:00
90860,Clothing,469.88,2023-03-05 02:19:00
90861,Electronics,885.43,2023-03-05 02:20:00
90862,Books,681.81,2023-03-05 02:21:00
90863,Books,96.68,2023-03-05 02:22:00
90864,Food,517.68,2023-03-05 02:23:00
90865,Clothing,55.06,2023-03-05 02:24:00
90866,Books,412.04,2023-03-05 02:25:00
90867,Books,957.78,2023-03-05 02:26:00
90868,Electronics,913.2,2023-03-05 02:27:00
90869,Clothing,538.98,2023-03-05 02:28:00
90870,Clothing,750.66,2023-03-05 02:29:00
90871,Books,552.04,2023-03-05 02:30:00
90872,Books,563.8,2023-03-05 02:31:00
90873,Furniture,730.44,2023-03-05 02:32:00
90874,Food,666.9,2023-03-05 02:33:00
90875,Books,95.49,2023-03-05 02:34:00
90876,Clothing,387.19,2023-03-05 02:35:00
90877,Furniture,318.5,2023-03-05 02:36:00
90878,Electronics,980.16,2023-03-05 02:37:00
90879,Clothing,728.11,2023-03-05 02:38:00
90880,Furniture,875.04,2023-03-05 02:39:00
90881,Clothing,111.61,2023-03-05 02:40:00
90882,Clothing,60.75,2023-03-05 02:41:00
90883,Clothing,624.53,2023-03-05 02:42:00
90884,Books,549.64,2023-03-05 02:43:00
90885,Books,100.8,2023-03-05 02:44:00
90886,Food,601.35,2023-03-05 02:45:00
90887,Electronics,846.96,2023-03-05 02:46:00
90888,Electronics,177.05,2023-03-05 02:47:00
90889,Books,564.39,2023-03-05 02:48:00
90890,Clothing,851.65,2023-03-05 02:49:00
90891,Clothing,902.51,2023-03-05 02:50:00
90892,Furniture,881.44,2023-03-05 02:51:00
90893,Furniture,844.64,2023-03-05 02:52:00
90894,Furniture,360.4,2023-03-05 02:53:00
90895,Electronics,582.86,2023-03-05 02:54:00
90896,Electronics,496.2,2023-03-05 02:55:00
90897,Furniture,120.53,2023-03-05 02:56:00
90898,Furniture,531.67,2023-03-05 02:57:00
90899,Furniture,539.51,2023-03-05 02:58:00
90900,Electronics,858.92,2023-03-05 02:59:00
90901,Books,92.36,2023-03-05 03:00:00
90902,Clothing,155.6,2023-03-05 03:01:00
90903,Books,586.77,2023-03-05 03:02:00
90904,Electronics,166.53,2023-03-05 03:03:00
90905,Electronics,958.28,2023-03-05 03:04:00
90906,Furniture,551.46,2023-03-05 03:05:00
90907,Books,194.12,2023-03-05 03:06:00
90908,Electronics,67.18,2023-03-05 03:07:00
90909,Food,561.06,2023-03-05 03:08:00
90910,Books,827.71,2023-03-05 03:09:00
90911,Books,554.67,2023-03-05 03:10:00
90912,Electronics,932.15,2023-03-05 03:11:00
90913,Clothing,967.98,2023-03-05 03:12:00
90914,Electronics,22.99,2023-03-05 03:13:00
90915,Books,857.59,2023-03-05 03:14:00
90916,Food,747.39,2023-03-05 03:15:00
90917,Books,637.58,2023-03-05 03:16:00
90918,Electronics,971.05,2023-03-05 03:17:00
90919,Furniture,101.28,2023-03-05 03:18:00
90920,Clothing,499.16,2023-03-05 03:19:00
90921,Books,322.24,2023-03-05 03:20:00
90922,Food,995.23,2023-03-05 03:21:00
90923,Food,306.3,2023-03-05 03:22:00
90924,Food,253.65,2023-03-05 03:23:00
90925,Clothing,451.95,2023-03-05 03:24:00
90926,Books,47.19,2023-03-05 03:25:00
90927,Furniture,619.36,2023-03-05 03:26:00
90928,Electronics,148.17,2023-03-05 03:27:00
90929,Books,555.48,2023-03-05 03:28:00
90930,Books,882.94,2023-03-05 03:29:00
90931,Furniture,315.82,2023-03-05 03:30:00
90932,Clothing,306.45,2023-03-05 03:31:00
90933,Electronics,518.46,2023-03-05 03:32:00
90934,Electronics,407.38,2023-03-05 03:33:00
90935,Electronics,911.53,2023-03-05 03:34:00
90936,Books,907.95,2023-03-05 03:35:00
90937,Furniture,469.98,2023-03-05 03:36:00
90938,Furniture,717.61,2023-03-05 03:37:00
90939,Clothing,279.14,2023-03-05 03:38:00
90940,Furniture,588.9,2023-03-05 03:39:00
90941,Furniture,819.84,2023-03-05 03:40:00
90942,Electronics,783.43,2023-03-05 03:41:00
90943,Clothing,158.52,2023-03-05 03:42:00
90944,Furniture,709.24,2023-03-05 03:43:00
90945,Furniture,217.65,2023-03-05 03:44:00
90946,Furniture,520.34,2023-03-05 03:45:00
90947,Furniture,983.76,2023-03-05 03:46:00
90948,Electronics,93.84,2023-03-05 03:47:00
90949,Books,50.12,2023-03-05 03:48:00
90950,Clothing,544.44,2023-03-05 03:49:00
90951,Books,975.82,2023-03-05 03:50:00
90952,Electronics,812.35,2023-03-05 03:51:00
90953,Books,249.2,2023-03-05 03:52:00
90954,Furniture,886.3,2023-03-05 03:53:00
90955,Clothing,583.34,2023-03-05 03:54:00
90956,Furniture,940.54,2023-03-05 03:55:00
90957,Clothing,793.43,2023-03-05 03:56:00
90958,Books,207.04,2023-03-05 03:57:00
90959,Furniture,474.81,2023-03-05 03:58:00
90960,Electronics,720.47,2023-03-05 03:59:00
90961,Furniture,667.63,2023-03-05 04:00:00
90962,Food,437.58,2023-03-05 04:01:00
90963,Electronics,884.14,2023-03-05 04:02:00
90964,Clothing,155.89,2023-03-05 04:03:00
90965,Food,655.05,2023-03-05 04:04:00
90966,Furniture,517.51,2023-03-05 04:05:00
90967,Furniture,218.48,2023-03-05 04:06:00
90968,Furniture,158.78,2023-03-05 04:07:00
90969,Furniture,707.8,2023-03-05 04:08:00
90970,Food,94.69,2023-03-05 04:09:00
90971,Electronics,256.41,2023-03-05 04:10:00
90972,Food,154.61,2023-03-05 04:11:00
90973,Electronics,65.77,2023-03-05 04:12:00
90974,Books,700.87,2023-03-05 04:13:00
90975,Books,212.21,2023-03-05 04:14:00
90976,Electronics,235.75,2023-03-05 04:15:00
90977,Electronics,272.1,2023-03-05 04:16:00
90978,Electronics,123.07,2023-03-05 04:17:00
90979,Books,396.86,2023-03-05 04:18:00
90980,Electronics,307.13,2023-03-05 04:19:00
90981,Electronics,83.95,2023-03-05 04:20:00
90982,Food,871.65,2023-03-05 04:21:00
90983,Clothing,955.5,2023-03-05 04:22:00
90984,Furniture,316.82,2023-03-05 04:23:00
90985,Furniture,826.55,2023-03-05 04:24:00
90986,Food,683.86,2023-03-05 04:25:00
90987,Electronics,505.79,2023-03-05 04:26:00
90988,Clothing,184.51,2023-03-05 04:27:00
90989,Food,179.09,2023-03-05 04:28:00
90990,Clothing,658.08,2023-03-05 04:29:00
90991,Books,663.11,2023-03-05 04:30:00
90992,Clothing,157.18,2023-03-05 04:31:00
90993,Food,721.2,2023-03-05 04:32:00
90994,Furniture,444.86,2023-03-05 04:33:00
90995,Books,707.87,2023-03-05 04:34:00
90996,Clothing,559.21,2023-03-05 04:35:00
90997,Furniture,45.16,2023-03-05 04:36:00
90998,Clothing,362.0,2023-03-05 04:37:00
90999,Clothing,38.57,2023-03-05 04:38:00
91000,Electronics,734.34,2023-03-05 04:39:00
91001,Furniture,193.87,2023-03-05 04:40:00
91002,Books,942.46,2023-03-05 04:41:00
91003,Books,994.11,2023-03-05 04:42:00
91004,Books,882.96,2023-03-05 04:43:00
91005,Clothing,325.21,2023-03-05 04:44:00
91006,Furniture,98.09,2023-03-05 04:45:00
91007,Books,729.86,2023-03-05 04:46:00
91008,Books,117.35,2023-03-05 04:47:00
91009,Clothing,179.97,2023-03-05 04:48:00
91010,Food,88.78,2023-03-05 04:49:00
91011,Books,362.17,2023-03-05 04:50:00
91012,Furniture,216.16,2023-03-05 04:51:00
91013,Books,623.96,2023-03-05 04:52:00
91014,Clothing,375.68,2023-03-05 04:53:00
91015,Food,399.27,2023-03-05 04:54:00
91016,Food,534.34,2023-03-05 04:55:00
91017,Furniture,325.21,2023-03-05 04:56:00
91018,Food,334.92,2023-03-05 04:57:00
91019,Books,353.79,2023-03-05 04:58:00
91020,Electronics,723.44,2023-03-05 04:59:00
91021,Clothing,394.66,2023-03-05 05:00:00
91022,Books,111.0,2023-03-05 05:01:00
91023,Books,685.2,2023-03-05 05:02:00
91024,Clothing,943.65,2023-03-05 05:03:00
91025,Clothing,77.67,2023-03-05 05:04:00
91026,Books,897.87,2023-03-05 05:05:00
91027,Food,361.75,2023-03-05 05:06:00
91028,Furniture,554.98,2023-03-05 05:07:00
91029,Books,161.48,2023-03-05 05:08:00
91030,Electronics,290.66,2023-03-05 05:09:00
91031,Books,255.79,2023-03-05 05:10:00
91032,Electronics,58.11,2023-03-05 05:11:00
91033,Books,629.73,2023-03-05 05:12:00
91034,Books,786.13,2023-03-05 05:13:00
91035,Electronics,47.31,2023-03-05 05:14:00
91036,Furniture,64.49,2023-03-05 05:15:00
91037,Electronics,247.26,2023-03-05 05:16:00
91038,Furniture,178.23,2023-03-05 05:17:00
91039,Furniture,266.72,2023-03-05 05:18:00
91040,Electronics,355.69,2023-03-05 05:19:00
91041,Clothing,974.01,2023-03-05 05:20:00
91042,Electronics,338.57,2023-03-05 05:21:00
91043,Clothing,249.68,2023-03-05 05:22:00
91044,Books,49.88,2023-03-05 05:23:00
91045,Clothing,600.51,2023-03-05 05:24:00
91046,Food,902.06,2023-03-05 05:25:00
91047,Books,560.07,2023-03-05 05:26:00
91048,Books,835.91,2023-03-05 05:27:00
91049,Clothing,94.36,2023-03-05 05:28:00
91050,Clothing,106.46,2023-03-05 05:29:00
91051,Food,632.19,2023-03-05 05:30:00
91052,Books,105.39,2023-03-05 05:31:00
91053,Clothing,491.98,2023-03-05 05:32:00
91054,Electronics,186.25,2023-03-05 05:33:00
91055,Furniture,136.58,2023-03-05 05:34:00
91056,Furniture,531.09,2023-03-05 05:35:00
91057,Clothing,144.05,2023-03-05 05:36:00
91058,Food,252.55,2023-03-05 05:37:00
91059,Clothing,219.79,2023-03-05 05:38:00
91060,Food,973.71,2023-03-05 05:39:00
91061,Books,18.78,2023-03-05 05:40:00
91062,Electronics,85.33,2023-03-05 05:41:00
91063,Books,864.25,2023-03-05 05:42:00
91064,Electronics,523.08,2023-03-05 05:43:00
91065,Food,206.41,2023-03-05 05:44:00
91066,Clothing,262.56,2023-03-05 05:45:00
91067,Clothing,864.24,2023-03-05 05:46:00
91068,Clothing,924.4,2023-03-05 05:47:00
91069,Clothing,257.39,2023-03-05 05:48:00
91070,Books,221.07,2023-03-05 05:49:00
91071,Books,372.02,2023-03-05 05:50:00
91072,Food,887.54,2023-03-05 05:51:00
91073,Electronics,19.96,2023-03-05 05:52:00
91074,Electronics,415.4,2023-03-05 05:53:00
91075,Electronics,327.81,2023-03-05 05:54:00
91076,Clothing,604.35,2023-03-05 05:55:00
91077,Books,474.39,2023-03-05 05:56:00
91078,Furniture,170.86,2023-03-05 05:57:00
91079,Furniture,789.22,2023-03-05 05:58:00
91080,Clothing,637.96,2023-03-05 05:59:00
91081,Furniture,170.31,2023-03-05 06:00:00
91082,Electronics,211.84,2023-03-05 06:01:00
91083,Electronics,815.35,2023-03-05 06:02:00
91084,Food,134.26,2023-03-05 06:03:00
91085,Clothing,710.58,2023-03-05 06:04:00
91086,Food,181.23,2023-03-05 06:05:00
91087,Electronics,579.09,2023-03-05 06:06:00
91088,Books,475.55,2023-03-05 06:07:00
91089,Clothing,777.93,2023-03-05 06:08:00
91090,Food,390.35,2023-03-05 06:09:00
91091,Food,911.32,2023-03-05 06:10:00
91092,Electronics,786.41,2023-03-05 06:11:00
91093,Food,780.99,2023-03-05 06:12:00
91094,Electronics,285.81,2023-03-05 06:13:00
91095,Books,469.01,2023-03-05 06:14:00
91096,Food,212.71,2023-03-05 06:15:00
91097,Electronics,820.15,2023-03-05 06:16:00
91098,Electronics,645.9,2023-03-05 06:17:00
91099,Books,16.66,2023-03-05 06:18:00
91100,Food,577.06,2023-03-05 06:19:00
91101,Books,56.34,2023-03-05 06:20:00
91102,Books,375.57,2023-03-05 06:21:00
91103,Books,896.01,2023-03-05 06:22:00
