CustomerID,ProductID,ProductCategory,TransactionDate,Revenue,Cost,Region,ShippingType,PaymentMethod,RiskFlag,OnTimeDelivery,Returns,TaxBracket,CampaignID
4242,315,Home & Kitchen,2023-05-16 08:29:47.364848,823.64,1337.19,North,Overnight,PayPal,Medium,True,0,High,40
2038,439,Automotive,2024-03-20 08:29:47.364853,2508.44,2961.34,East,Overnight,Bank Transfer,High,True,0,High,70
5655,146,Automotive,2024-10-07 08:29:47.364858,2725.09,133.89,North,Standard,PayPal,Medium,False,0,High,59
2109,446,Automotive,2023-05-20 08:29:47.364863,4723.81,3444.0,North,Express,PayPal,High,True,1,High,29
4771,407,Automotive,2023-11-03 08:29:47.364868,2091.95,1801.6,West,Express,Crypto,High,False,1,Low,30
1371,123,Clothing,2023-03-15 08:29:47.364873,2856.44,1782.14,North,Overnight,Debit Card,Medium,True,1,High,87
5913,244,Home & Kitchen,2023-05-17 08:29:47.364878,4432.05,2686.24,North,Express,Bank Transfer,Low,False,1,Low,35
2174,188,Clothing,2023-05-29 08:29:47.364883,1640.95,2593.62,West,Express,Bank Transfer,High,True,0,High,96
2164,273,Automotive,2023-08-29 08:29:47.364889,3387.11,1085.92,West,Overnight,Debit Card,Medium,True,0,High,55
2092,163,Clothing,2023-04-24 08:29:47.364894,3797.95,3774.82,North,Express,Bank Transfer,High,True,0,High,69
2283,218,Electronics,2024-02-28 08:29:47.364899,1686.11,3945.73,West,Overnight,Crypto,Low,True,0,High,3
3011,322,Home & Kitchen,2024-06-04 08:29:47.364904,863.49,2118.18,East,Express,Bank Transfer,High,True,0,Medium,42
1845,255,Electronics,2024-01-10 08:29:47.364910,2539.4,2258.68,East,Standard,PayPal,Low,True,0,High,39
2991,277,Clothing,2024-09-07 08:29:47.364915,1816.17,2230.64,North,Overnight,Debit Card,High,False,0,Low,44
1520,419,Electronics,2024-01-19 08:29:47.364920,1368.99,1958.58,South,Overnight,Debit Card,Low,True,0,High,79
5466,441,Clothing,2025-01-26 08:29:47.364925,4868.44,3782.39,West,Overnight,Crypto,High,False,0,Medium,66
5196,155,Clothing,2024-03-08 08:29:47.364930,2535.66,1001.67,South,Standard,Bank Transfer,Low,True,0,Low,55
5756,158,Home & Kitchen,2024-07-17 08:29:47.364935,4289.56,458.59,West,Overnight,PayPal,High,True,0,Low,31
1242,488,Home & Kitchen,2024-01-07 08:29:47.364941,1016.82,3720.3,West,Standard,Credit Card,Medium,True,0,Medium,33
3800,480,Home & Kitchen,2023-05-01 08:29:47.364946,4700.24,875.76,North,Express,PayPal,High,True,0,High,97
5607,319,Automotive,2024-05-14 08:29:47.364951,3982.44,3004.15,East,Standard,PayPal,Low,True,0,High,14
3896,284,Home & Kitchen,2023-06-07 08:29:47.364956,4053.03,839.38,South,Overnight,Bank Transfer,Low,True,0,Low,94
3602,146,Electronics,2024-10-28 08:29:47.364962,1979.34,3841.94,East,Standard,Credit Card,High,False,0,Low,98
3273,476,Home & Kitchen,2024-05-18 08:29:47.364967,2453.9,3170.75,East,Standard,Crypto,High,True,0,Low,49
2541,201,Home & Kitchen,2024-09-16 08:29:47.364972,2987.1,3677.31,South,Standard,Bank Transfer,High,True,0,Low,29
3765,143,Home & Kitchen,2023-08-24 08:29:47.364977,3959.34,3805.41,West,Standard,Debit Card,Low,True,0,Medium,8
3114,114,Clothing,2023-02-20 08:29:47.364982,4252.83,365.16,South,Express,Credit Card,Medium,False,0,Low,77
5491,335,Clothing,2023-09-20 08:29:47.364987,436.32,1750.55,East,Express,Debit Card,Medium,False,0,Low,49
5707,460,Home & Kitchen,2024-08-05 08:29:47.364993,4525.11,2602.96,South,Express,Credit Card,Medium,True,0,Low,16
4083,150,Clothing,2024-10-10 08:29:47.364998,4690.61,3215.75,North,Overnight,Debit Card,Low,True,0,High,89
2857,408,Clothing,2024-05-11 08:29:47.365003,2984.79,988.64,West,Standard,Bank Transfer,Low,True,0,Medium,60
1769,133,Automotive,2023-12-13 08:29:47.365008,974.42,3660.98,West,Express,Credit Card,Medium,True,0,High,40
2422,223,Electronics,2024-01-27 08:29:47.365013,4101.15,907.28,South,Overnight,Crypto,Medium,True,0,High,33
1406,176,Clothing,2023-06-19 08:29:47.365018,2765.51,3468.72,West,Overnight,Bank Transfer,Low,True,0,Medium,3
3972,491,Electronics,2024-01-18 08:29:47.365023,4095.12,2065.47,West,Standard,Credit Card,Low,True,0,High,13
2872,222,Clothing,2023-06-24 08:29:47.365028,4083.3,2076.23,East,Standard,Debit Card,Low,True,0,Low,46
3694,304,Home & Kitchen,2024-01-13 08:29:47.365034,479.31,1514.8,East,Standard,PayPal,Low,True,0,Low,77
3269,327,Clothing,2023-03-29 08:29:47.365039,3054.76,440.92,West,Standard,Credit Card,Low,True,0,Low,26
5749,169,Clothing,2023-09-07 08:29:47.365044,2441.56,1407.95,West,Standard,Bank Transfer,Low,False,0,Medium,34
2181,329,Electronics,2023-02-17 08:29:47.365049,4733.29,1724.14,East,Standard,Debit Card,Medium,True,0,Low,11
2439,120,Home & Kitchen,2024-01-19 08:29:47.365054,1518.37,1931.71,West,Express,Bank Transfer,Low,False,0,Low,33
4053,207,Automotive,2023-08-04 08:29:47.365060,1069.7,2964.21,West,Express,Debit Card,High,True,0,High,85
4333,463,Electronics,2024-11-18 08:29:47.365065,4490.58,1427.72,East,Standard,Bank Transfer,Low,True,0,Low,87
3897,340,Home & Kitchen,2023-09-14 08:29:47.365070,786.14,1644.17,East,Overnight,Credit Card,Low,True,0,Medium,40
3903,350,Home & Kitchen,2024-02-13 08:29:47.365075,3448.27,3627.21,East,Express,Credit Card,Medium,True,0,High,85
1228,234,Electronics,2023-02-20 08:29:47.365080,1535.1,3017.69,North,Standard,Credit Card,Medium,True,0,Medium,39
4959,189,Clothing,2024-03-11 08:29:47.365085,2860.84,120.74,East,Express,Debit Card,Low,False,0,Medium,46
2893,178,Home & Kitchen,2024-01-08 08:29:47.365091,3100.29,3253.99,West,Overnight,Crypto,Low,True,0,High,82
2313,276,Automotive,2024-06-04 08:29:47.365096,2115.98,3960.08,East,Overnight,Bank Transfer,High,True,0,Medium,75
2070,397,Clothing,2024-11-17 08:29:47.365101,4876.08,3760.88,North,Express,Crypto,Medium,True,0,Low,81
1974,407,Electronics,2024-12-30 08:29:47.365106,702.57,3348.74,East,Standard,Crypto,Medium,True,1,Medium,42
2738,201,Electronics,2023-10-09 08:29:47.365111,1987.43,2527.82,East,Standard,Crypto,Low,False,0,High,1
4285,460,Electronics,2025-01-16 08:29:47.365116,2180.46,1134.42,North,Standard,PayPal,Low,True,0,High,67
1757,434,Electronics,2023-02-13 08:29:47.365122,3173.68,2628.09,South,Overnight,Bank Transfer,High,True,0,Low,69
4095,211,Automotive,2024-03-20 08:29:47.365127,2065.94,2791.5,South,Overnight,PayPal,High,True,0,Low,24
1320,280,Automotive,2024-11-23 08:29:47.365132,530.33,1147.79,East,Overnight,Bank Transfer,High,True,0,Medium,39
3321,203,Home & Kitchen,2023-05-01 08:29:47.365137,4739.78,1043.66,South,Overnight,PayPal,High,False,0,High,96
1555,115,Automotive,2023-08-11 08:29:47.365142,2109.59,1605.79,South,Express,Bank Transfer,High,True,0,High,82
5939,195,Electronics,2023-03-06 08:29:47.365147,1746.23,2575.35,West,Standard,Credit Card,Low,True,0,Low,54
2386,392,Automotive,2023-04-22 08:29:47.365153,2261.27,1193.46,West,Standard,Crypto,Low,True,0,Medium,48
5763,245,Clothing,2024-04-14 08:29:47.365158,1122.15,2236.0,West,Express,Debit Card,Medium,True,0,Low,20
4047,401,Clothing,2023-05-23 08:29:47.365163,546.1,3599.97,North,Express,Crypto,Medium,True,0,Low,2
3427,101,Home & Kitchen,2025-01-06 08:29:47.365168,785.46,1201.55,South,Standard,Bank Transfer,Medium,True,0,Low,8
3004,218,Electronics,2023-12-12 08:29:47.365173,874.94,3864.92,East,Standard,Debit Card,Low,True,0,High,66
2930,442,Automotive,2023-02-24 08:29:47.365178,1028.48,1909.19,North,Express,Crypto,Medium,True,0,High,43
5841,193,Home & Kitchen,2023-03-21 08:29:47.365184,2128.8,430.61,South,Express,Bank Transfer,Medium,False,0,High,82
5770,290,Home & Kitchen,2024-12-25 08:29:47.365189,3138.3,248.51,East,Overnight,Crypto,High,False,0,High,74
3163,102,Automotive,2024-10-21 08:29:47.365194,3162.99,1374.54,North,Express,Bank Transfer,High,True,0,Medium,67
4867,210,Home & Kitchen,2023-08-03 08:29:47.365199,50.48,1057.27,West,Express,PayPal,Medium,True,0,High,44
3426,276,Electronics,2024-12-22 08:29:47.365204,4608.74,3379.54,East,Overnight,PayPal,High,True,0,Medium,2
4793,356,Automotive,2024-07-03 08:29:47.365209,4123.09,2958.42,West,Standard,Credit Card,Medium,True,0,High,34
3513,460,Clothing,2023-06-18 08:29:47.365215,4821.49,3541.65,South,Overnight,Debit Card,High,True,0,High,6
4803,121,Clothing,2024-08-11 08:29:47.365220,1831.93,2369.34,East,Express,PayPal,Low,True,0,High,47
3327,497,Automotive,2023-11-15 08:29:47.365225,3340.76,1758.77,West,Express,Bank Transfer,Low,True,0,High,51
1617,319,Home & Kitchen,2024-12-02 08:29:47.365230,881.7,1104.15,West,Standard,Crypto,Low,True,0,Medium,21
3165,272,Home & Kitchen,2023-12-17 08:29:47.365235,4094.31,2344.94,South,Standard,Credit Card,Medium,True,0,Low,80
4308,323,Clothing,2023-08-15 08:29:47.365240,848.77,2483.56,South,Overnight,Crypto,Medium,True,0,Low,80
1992,489,Clothing,2024-01-31 08:29:47.365245,1663.63,1590.0,South,Standard,Crypto,Medium,True,1,Low,61
2377,164,Electronics,2024-01-29 08:29:47.365256,2479.63,3748.28,South,Express,Debit Card,High,True,1,High,66
5381,376,Home & Kitchen,2024-02-21 08:29:47.365261,2992.93,2570.62,South,Standard,Crypto,Medium,False,0,Low,16
4174,348,Electronics,2024-04-09 08:29:47.365266,2820.18,3354.8,North,Express,Debit Card,Medium,False,0,Medium,32
5782,359,Clothing,2024-02-24 08:29:47.365272,555.38,2492.95,West,Standard,Bank Transfer,Low,True,0,Medium,38
2305,230,Clothing,2023-06-04 08:29:47.365277,2137.3,1286.65,South,Overnight,Crypto,Medium,False,0,Medium,16
5833,212,Clothing,2023-08-26 08:29:47.365282,4618.4,2954.38,West,Standard,Crypto,High,True,0,Low,55
4078,385,Clothing,2023-05-12 08:29:47.365288,4368.22,944.11,North,Express,Crypto,Low,True,0,Medium,8
3686,386,Electronics,2024-05-10 08:29:47.365293,2974.38,2398.54,East,Overnight,Bank Transfer,Low,False,1,High,63
3983,310,Clothing,2023-08-25 08:29:47.365298,2883.01,1627.39,West,Overnight,PayPal,High,True,0,Medium,27
3523,119,Automotive,2023-04-05 08:29:47.365303,602.79,625.04,West,Standard,PayPal,Medium,False,0,Low,4
4582,314,Home & Kitchen,2024-12-23 08:29:47.365308,1041.28,1670.57,West,Standard,Bank Transfer,Low,True,0,Low,53
2485,409,Clothing,2024-09-21 08:29:47.365313,1300.57,1261.81,East,Overnight,Credit Card,Low,True,0,Low,32
3100,350,Home & Kitchen,2024-01-14 08:29:47.365318,2466.57,475.52,North,Overnight,Credit Card,Medium,True,0,Low,85
5581,481,Clothing,2024-06-19 08:29:47.365324,3670.21,3300.6,West,Express,Debit Card,High,True,1,Medium,14
4715,370,Electronics,2024-09-09 08:29:47.365328,2330.59,2009.37,North,Overnight,Bank Transfer,Medium,True,0,Medium,69
3001,279,Home & Kitchen,2023-11-26 08:29:47.365334,674.0,1405.03,West,Overnight,Credit Card,High,True,0,High,88
2387,293,Electronics,2024-01-07 08:29:47.365339,2224.78,2034.71,West,Overnight,Debit Card,Medium,True,0,Medium,94
4183,412,Clothing,2024-12-07 08:29:47.365344,855.03,3025.69,West,Overnight,Crypto,Low,True,0,High,85
2030,178,Automotive,2025-01-06 08:29:47.365349,3768.18,102.63,East,Express,Crypto,Medium,True,0,Low,94
2765,279,Automotive,2024-01-01 08:29:47.365354,874.18,2200.6,North,Overnight,Credit Card,Medium,True,0,High,24
5763,262,Automotive,2023-05-08 08:29:47.365359,2438.54,1932.23,North,Express,Debit Card,Low,True,1,Medium,87
2220,301,Automotive,2024-10-03 08:29:47.365365,3482.4,3575.49,South,Overnight,Debit Card,Low,True,0,Low,32
5930,113,Automotive,2023-03-29 08:29:47.365370,1179.58,2237.21,West,Express,PayPal,High,True,0,Medium,90
5971,446,Electronics,2023-06-24 08:29:47.365375,426.35,575.17,East,Express,Credit Card,High,True,0,Low,58
4806,345,Automotive,2024-07-29 08:29:47.365380,2838.33,1573.07,West,Standard,PayPal,Medium,True,1,High,56
3414,113,Clothing,2024-07-22 08:29:47.365385,318.3,2495.65,North,Express,Bank Transfer,Medium,True,0,Medium,20
5345,198,Electronics,2023-10-01 08:29:47.365390,2959.45,212.36,North,Express,Debit Card,Low,True,0,Low,98
2618,132,Electronics,2023-05-08 08:29:47.365396,3779.82,3542.06,West,Express,PayPal,Low,True,0,Medium,2
2263,356,Automotive,2023-02-09 08:29:47.365401,1680.11,299.1,North,Standard,Debit Card,Medium,True,0,Low,73
1871,133,Home & Kitchen,2024-01-12 08:29:47.365406,2467.33,151.45,West,Express,Bank Transfer,Medium,True,0,Medium,45
1834,118,Clothing,2024-02-19 08:29:47.365411,4647.37,38.0,West,Standard,PayPal,Medium,True,0,High,15
3822,251,Electronics,2023-10-15 08:29:47.365416,2381.99,2744.47,South,Express,Bank Transfer,High,True,0,Medium,2
1918,359,Clothing,2023-03-26 08:29:47.365421,4982.94,1840.0,East,Express,Debit Card,Medium,True,0,Medium,65
2724,263,Home & Kitchen,2025-01-27 08:29:47.365427,827.16,438.19,East,Express,Debit Card,Low,False,0,Low,47
3413,176,Electronics,2024-12-11 08:29:47.365432,3559.22,3429.15,North,Express,Crypto,Medium,True,1,Medium,85
2313,413,Clothing,2023-09-14 08:29:47.365437,3280.46,834.8,North,Overnight,Debit Card,Low,True,0,High,73
5498,236,Automotive,2024-07-03 08:29:47.365442,4367.91,1325.51,South,Overnight,Crypto,Low,True,0,Medium,41
3105,458,Electronics,2023-08-21 08:29:47.365447,507.59,735.55,North,Overnight,Bank Transfer,High,True,1,Low,91
3568,307,Electronics,2023-03-22 08:29:47.365452,1437.02,3709.22,North,Express,Credit Card,Low,True,0,Medium,38
2138,341,Electronics,2024-04-22 08:29:47.365457,704.29,3039.53,West,Overnight,Bank Transfer,High,True,0,High,52
1209,166,Electronics,2024-01-17 08:29:47.365462,4668.82,2904.09,South,Standard,Crypto,Medium,True,0,Medium,50
2064,215,Automotive,2024-03-10 08:29:47.365468,2161.84,204.66,West,Express,Credit Card,Low,True,0,Low,20
5911,301,Home & Kitchen,2024-04-07 08:29:47.365473,4554.83,2105.13,West,Overnight,Crypto,Medium,True,0,Medium,86
3220,475,Home & Kitchen,2023-03-05 08:29:47.365478,1507.31,2314.55,North,Standard,Debit Card,Medium,True,0,High,17
1233,349,Clothing,2024-09-14 08:29:47.365483,675.52,1548.61,West,Standard,Crypto,Low,True,0,Medium,62
1792,377,Automotive,2024-09-27 08:29:47.365488,1517.86,1307.37,East,Express,Credit Card,Medium,True,0,Low,50
4110,211,Automotive,2024-01-04 08:29:47.365493,3006.01,3412.21,East,Express,Crypto,Low,False,0,High,66
3166,430,Clothing,2023-12-25 08:29:47.365499,4233.9,121.38,East,Standard,PayPal,Low,True,0,Medium,63
1334,333,Automotive,2023-10-08 08:29:47.365504,1957.68,2512.66,South,Standard,PayPal,Medium,True,0,High,79
2359,275,Automotive,2023-12-26 08:29:47.365509,4578.3,1595.16,South,Express,Bank Transfer,Low,False,0,Low,9
2214,491,Electronics,2023-07-10 08:29:47.365514,1258.95,2673.82,East,Standard,Bank Transfer,High,True,0,High,33
5419,242,Electronics,2024-02-03 08:29:47.365519,3483.03,815.73,East,Overnight,Credit Card,High,True,0,High,45
1283,131,Electronics,2024-11-25 08:29:47.365524,3691.78,977.48,West,Overnight,Crypto,Medium,True,0,High,33
1212,280,Automotive,2023-11-29 08:29:47.365529,1406.12,2359.81,South,Standard,Debit Card,Low,True,0,Low,4
2658,166,Automotive,2023-02-16 08:29:47.365535,183.5,3920.36,North,Standard,Credit Card,Medium,False,0,High,65
5078,103,Home & Kitchen,2023-08-28 08:29:47.365540,1857.92,3899.49,North,Express,Credit Card,Medium,True,0,Medium,9
5847,385,Electronics,2023-11-25 08:29:47.365545,273.72,1018.45,South,Overnight,Credit Card,Low,True,0,High,72
2417,368,Clothing,2024-10-17 08:29:47.365550,4508.73,436.33,West,Overnight,Bank Transfer,Medium,True,0,Medium,80
3386,335,Automotive,2024-11-02 08:29:47.365555,4769.95,2373.66,East,Overnight,Credit Card,Low,True,0,High,93
2794,376,Electronics,2023-06-09 08:29:47.365560,3690.13,1697.33,West,Overnight,Crypto,Low,True,0,Medium,74
1104,140,Home & Kitchen,2025-01-24 08:29:47.365565,3647.09,3053.9,West,Overnight,Credit Card,Medium,True,0,Low,23
5865,220,Electronics,2024-08-25 08:29:47.365570,1242.42,2126.1,South,Overnight,Debit Card,High,True,0,Low,74
4893,374,Home & Kitchen,2024-01-17 08:29:47.365575,415.93,2057.03,East,Express,Credit Card,High,True,0,High,94
4845,330,Home & Kitchen,2024-03-06 08:29:47.365581,4020.42,2596.45,South,Standard,Bank Transfer,High,True,1,Medium,1
4690,403,Automotive,2024-10-19 08:29:47.365586,2817.85,531.88,South,Overnight,Bank Transfer,Low,True,0,High,16
4292,185,Home & Kitchen,2024-06-21 08:29:47.365591,3424.06,2718.33,West,Express,Debit Card,Medium,True,0,High,70
1378,162,Home & Kitchen,2023-12-25 08:29:47.365596,3909.22,1969.42,South,Express,Credit Card,Low,True,0,High,19
4293,291,Clothing,2023-03-19 08:29:47.365601,2076.7,3285.98,South,Standard,Credit Card,Medium,True,0,Medium,34
4329,392,Home & Kitchen,2023-08-04 08:29:47.365606,765.51,580.67,South,Standard,Credit Card,Low,True,0,Medium,81
5808,130,Clothing,2023-09-09 08:29:47.365612,3985.43,1223.97,South,Standard,Bank Transfer,Medium,True,0,High,60
4438,429,Clothing,2023-03-09 08:29:47.365617,2296.14,3802.48,West,Standard,Credit Card,High,True,0,Low,63
1224,245,Electronics,2024-07-30 08:29:47.365622,4143.27,2225.7,East,Standard,Bank Transfer,High,False,0,Low,60
1737,206,Electronics,2024-11-04 08:29:47.365627,2216.61,3719.32,East,Express,Bank Transfer,High,True,0,Low,49
1235,458,Automotive,2023-06-29 08:29:47.365632,1124.23,2765.47,West,Standard,Crypto,High,True,0,Medium,75
5278,209,Automotive,2024-01-16 08:29:47.365637,896.47,3707.93,North,Express,PayPal,Medium,False,0,Medium,93
1711,375,Automotive,2023-08-11 08:29:47.365642,3732.41,1291.77,South,Overnight,Bank Transfer,Medium,True,0,High,99
2888,309,Home & Kitchen,2023-12-14 08:29:47.365647,2895.7,389.42,West,Overnight,PayPal,High,False,0,Medium,60
5718,238,Electronics,2023-08-31 08:29:47.365653,2052.78,3214.9,North,Standard,Crypto,Medium,True,0,High,28
2259,185,Home & Kitchen,2023-03-08 08:29:47.365658,2485.98,3223.74,North,Overnight,PayPal,Low,True,0,Low,77
1748,143,Electronics,2024-04-10 08:29:47.365663,2770.71,2486.74,South,Express,PayPal,Medium,True,0,High,4
4986,181,Home & Kitchen,2024-05-15 08:29:47.365668,1235.11,2330.89,West,Overnight,Debit Card,Medium,True,0,Medium,52
4551,163,Automotive,2024-01-12 08:29:47.365673,1921.92,3662.19,South,Overnight,Debit Card,Low,True,0,Low,80
1509,477,Electronics,2024-04-01 08:29:47.365678,1497.44,730.7,North,Overnight,PayPal,High,True,0,Medium,54
2823,442,Electronics,2024-03-20 08:29:47.365684,1972.7,2477.66,North,Overnight,Bank Transfer,Low,True,0,Low,34
5880,420,Clothing,2023-02-11 08:29:47.365689,2527.78,227.59,South,Express,Credit Card,High,False,0,Medium,85
3941,154,Electronics,2024-11-14 08:29:47.365694,908.12,589.23,South,Overnight,Credit Card,Low,True,0,Medium,16
5232,173,Electronics,2023-03-22 08:29:47.365713,1997.9,1765.97,South,Standard,Crypto,High,True,1,Low,84
3134,472,Home & Kitchen,2024-01-17 08:29:47.365719,1958.2,3290.19,East,Express,Bank Transfer,Low,True,1,Low,35
2777,228,Automotive,2023-10-27 08:29:47.365724,1465.72,2940.54,West,Standard,PayPal,Medium,True,0,Low,36
2222,355,Clothing,2024-12-05 08:29:47.365730,4992.56,3897.04,West,Express,Debit Card,Low,True,1,High,81
4667,330,Home & Kitchen,2024-11-10 08:29:47.365735,414.46,208.05,West,Overnight,Credit Card,Low,True,0,High,37
2777,236,Electronics,2023-03-23 08:29:47.365740,3232.61,1543.97,North,Express,PayPal,High,True,0,Medium,87
2304,450,Home & Kitchen,2024-08-07 08:29:47.365745,913.47,660.4,West,Standard,Credit Card,High,True,0,Medium,46
5859,454,Automotive,2024-01-13 08:29:47.365750,4205.64,176.74,West,Standard,Debit Card,Medium,True,0,Low,54
1701,211,Clothing,2024-09-03 08:29:47.365755,4575.27,1079.66,North,Express,Debit Card,Low,True,0,Medium,35
3989,407,Home & Kitchen,2024-04-24 08:29:47.365760,2037.32,1000.55,North,Standard,Bank Transfer,Medium,True,0,Low,55
1151,245,Electronics,2024-02-20 08:29:47.365765,4126.22,1697.51,East,Standard,PayPal,High,True,0,Low,6
2325,132,Home & Kitchen,2023-12-18 08:29:47.365771,1287.05,586.12,North,Express,PayPal,Low,True,1,Medium,65
2301,359,Electronics,2023-02-12 08:29:47.365776,743.34,1969.61,South,Overnight,Crypto,Medium,True,1,Low,65
4722,186,Clothing,2024-12-31 08:29:47.365781,1613.6,3682.79,East,Overnight,Crypto,Medium,True,1,Medium,3
2711,430,Clothing,2023-12-05 08:29:47.365786,1741.29,3000.31,North,Overnight,Debit Card,High,True,0,Low,45
1806,364,Home & Kitchen,2024-06-13 08:29:47.365791,2016.92,3373.44,West,Standard,Bank Transfer,Low,True,0,High,51
5330,419,Clothing,2024-02-06 08:29:47.365796,1896.15,3224.77,East,Standard,PayPal,High,True,1,Low,79
3722,129,Automotive,2024-08-21 08:29:47.365801,2085.17,1576.82,East,Overnight,Bank Transfer,High,True,0,Medium,73
5656,491,Home & Kitchen,2023-02-01 08:29:47.365806,3564.67,2844.58,West,Express,Debit Card,Low,True,0,High,98
2325,331,Electronics,2024-06-16 08:29:47.365811,1265.62,3024.4,West,Overnight,Debit Card,Low,False,0,Medium,25
5133,488,Home & Kitchen,2024-06-23 08:29:47.365816,141.95,846.42,West,Express,Crypto,High,True,1,Low,81
